date,open,high,low,close,volume
2024-08-02 04:00:00+00:00,97.02,98.365,96.91,98.27,2123119.0
2024-08-05 04:00:00+00:00,99.71,99.93,97.91,98.775,1754951.0
2024-08-06 04:00:00+00:00,98.15,98.405,96.655,96.67,1604283.0
2024-08-07 04:00:00+00:00,95.95,96.45,95.5,95.88,1136676.0
2024-08-08 04:00:00+00:00,95.13,95.39,94.84,95.3,807146.0
2024-08-09 04:00:00+00:00,96.53,96.54,96.1,96.28,981037.0
2024-08-12 04:00:00+00:00,96.02,96.81,95.89,96.62,722321.0
2024-08-13 04:00:00+00:00,97.35,97.36,96.98,97.29,852799.0
2024-08-14 04:00:00+00:00,97.55,98.155,97.54,97.88,746645.0
2024-08-15 04:00:00+00:00,96.39,97.08,96.21,97.07,1133515.0
2024-08-16 04:00:00+00:00,97.4,97.53,97.02,97.41,757213.0
2024-08-19 04:00:00+00:00,97.43,98.14,97.41,97.9,774118.0
2024-08-20 04:00:00+00:00,98.33,98.83,98.14,98.7,813576.0
