rank,candidate_id,filter_set,sensitivity,atr_period,max_bars_held,risk_profile,stop_loss_percent,take_profit_percent,train_return_percent,test_return_percent,test_drawdown_percent,test_profit_factor,test_win_rate,test_trade_count,robustness_ratio,score,status
695,ARENA-0400,ADX,1.2,14,20,Balanced,3.0,8.0,0.4841,3.5837,0.9045,2.5418,52.6316,19,7.4025,29.2487,REJECT
696,ARENA-0403,ADX,1.2,14,30,Balanced,3.0,8.0,0.1694,3.5837,0.9045,2.5418,52.6316,19,21.1536,29.2487,REJECT
697,ARENA-0723,BXStyle,1.2,14,10,Trend,4.0,10.0,2.2303,2.8772,1.0026,2.0039,52.1739,23,1.2901,29.2475,REJECT
698,ARENA-0707,BXStyle,1.2,7,20,Conservative,2.0,6.0,3.4153,3.2454,0.8771,2.7921,47.619,21,0.9502,29.0898,REJECT
699,ARENA-0634,SmoothedHeikenAshi,1.2,10,20,Balanced,3.0,8.0,2.3231,2.7227,1.1805,1.914,44.0,25,1.172,29.0092,REJECT
700,ARENA-1135,EMA200+BXStyle,0.8,7,10,Balanced,3.0,8.0,3.573,2.7529,1.1985,2.0326,48.1481,27,0.7705,28.9698,REJECT
701,ARENA-0399,ADX,1.2,14,10,Trend,4.0,10.0,0.2305,3.6473,1.2399,2.5324,52.6316,19,15.8231,28.91,REJECT
702,ARENA-0523,LinearRegression,1.0,10,10,Balanced,3.0,8.0,0.2694,2.5559,0.7948,1.9123,34.7826,23,9.4882,28.7483,REJECT
703,ARENA-1084,BXStyle+LinearRegression,1.0,7,20,Balanced,3.0,8.0,0.8201,3.13,0.8648,2.6756,42.1053,19,3.8166,28.729,REJECT
704,ARENA-1087,BXStyle+LinearRegression,1.0,7,30,Balanced,3.0,8.0,0.4282,3.13,0.8648,2.6756,42.1053,19,7.3102,28.729,REJECT
705,ARENA-0525,LinearRegression,1.0,10,10,Trend,4.0,10.0,0.2309,2.6779,0.8991,1.8972,34.7826,23,11.5954,28.7024,REJECT
706,ARENA-0397,ADX,1.2,14,10,Balanced,3.0,8.0,0.2771,3.3949,0.9045,2.4621,52.6316,19,12.2512,28.6059,REJECT
707,ARENA-1086,BXStyle+LinearRegression,1.0,7,20,Trend,4.0,10.0,0.9666,3.2641,0.8991,2.6128,42.1053,19,3.3769,28.5431,REJECT
708,ARENA-1089,BXStyle+LinearRegression,1.0,7,30,Trend,4.0,10.0,0.5741,3.2641,0.8991,2.6128,42.1053,19,5.6856,28.5431,REJECT
709,ARENA-0479,RelativeVolume,1.2,14,10,Conservative,2.0,6.0,0.341,2.3926,0.8289,2.0012,45.4545,22,7.0165,28.5192,REJECT
710,ARENA-0482,RelativeVolume,1.2,14,20,Conservative,2.0,6.0,0.2639,2.3803,0.8289,1.9964,45.4545,22,9.018,28.4728,REJECT
711,ARENA-0636,SmoothedHeikenAshi,1.2,10,20,Trend,4.0,10.0,2.9306,3.0503,1.1805,1.9028,44.0,25,1.0408,28.3879,REJECT
712,ARENA-0470,RelativeVolume,1.2,10,10,Conservative,2.0,6.0,0.8775,2.1926,0.8289,1.8599,39.1304,23,2.4988,28.157,REJECT
713,ARENA-0652,BXStyle,0.8,7,20,Balanced,3.0,8.0,2.3742,2.2055,1.1985,1.8316,48.1481,27,0.9289,27.9634,REJECT
714,ARENA-0655,BXStyle,0.8,7,30,Balanced,3.0,8.0,2.3742,2.2055,1.1985,1.8316,48.1481,27,0.9289,27.9634,REJECT
715,ARENA-0325,ADX,0.8,7,10,Balanced,3.0,8.0,2.7771,2.7003,1.0304,1.8303,42.3077,26,0.9723,27.9012,REJECT
716,ARENA-0704,BXStyle,1.2,7,10,Conservative,2.0,6.0,2.5005,2.7423,0.8771,2.5182,47.619,21,1.0967,27.8765,REJECT
717,ARENA-0643,SmoothedHeikenAshi,1.2,14,20,Balanced,3.0,8.0,2.5989,2.8226,1.1805,1.9775,45.8333,24,1.0861,27.8744,REJECT
718,ARENA-0383,ADX,1.2,7,20,Conservative,2.0,6.0,0.3275,3.0097,0.7039,2.9681,52.9412,17,9.1912,27.6684,REJECT
719,ARENA-0386,ADX,1.2,7,30,Conservative,2.0,6.0,0.1356,3.0097,0.7039,2.9681,52.9412,17,22.1955,27.6684,REJECT
720,ARENA-1137,EMA200+BXStyle,0.8,7,10,Trend,4.0,10.0,2.7772,2.4435,1.3474,1.8249,48.1481,27,0.8799,27.6675,REJECT
721,ARENA-0649,BXStyle,0.8,7,10,Balanced,3.0,8.0,4.4303,2.7529,1.1985,2.0326,48.1481,27,0.6214,27.6279,REJECT
722,ARENA-0638,SmoothedHeikenAshi,1.2,10,30,Conservative,2.0,6.0,3.1175,2.7179,1.1738,2.0774,44.0,25,0.8718,27.5994,REJECT
723,ARENA-0645,SmoothedHeikenAshi,1.2,14,20,Trend,4.0,10.0,3.2081,3.1506,1.1805,1.9584,45.8333,24,0.9821,27.445,REJECT
724,ARENA-0471,RelativeVolume,1.2,10,10,Trend,4.0,10.0,0.0303,2.3742,1.187,1.7668,39.1304,23,78.2784,27.384,REJECT
725,ARENA-0709,BXStyle,1.2,7,30,Balanced,3.0,8.0,1.5385,2.3748,1.1202,2.1124,42.8571,21,1.5436,27.2818,REJECT
726,ARENA-1195,EMA200+BXStyle,1.2,7,30,Balanced,3.0,8.0,0.6395,2.3748,1.1202,2.1124,42.8571,21,3.7133,27.2818,REJECT
727,ARENA-0334,ADX,0.8,10,10,Balanced,3.0,8.0,2.5279,2.4321,1.0304,1.6946,40.7407,27,0.9621,27.2816,REJECT
728,ARENA-0626,SmoothedHeikenAshi,1.2,7,20,Conservative,2.0,6.0,2.9892,2.8089,1.1294,2.2673,43.4783,23,0.9397,27.2352,REJECT
729,ARENA-0639,SmoothedHeikenAshi,1.2,10,30,Trend,4.0,10.0,2.3674,2.594,1.1805,1.7692,44.0,25,1.0957,27.1939,REJECT
730,ARENA-0473,RelativeVolume,1.2,10,20,Conservative,2.0,6.0,0.7488,1.9248,0.8289,1.7574,39.1304,23,2.5703,27.1181,REJECT
731,ARENA-0472,RelativeVolume,1.2,10,20,Balanced,3.0,8.0,0.0851,2.2394,0.9748,1.7071,39.1304,23,26.3041,27.0962,REJECT
732,ARENA-1093,BXStyle+LinearRegression,1.0,10,20,Balanced,3.0,8.0,0.8383,3.1142,0.8648,2.6665,38.8889,18,3.7149,26.9615,REJECT
733,ARENA-1096,BXStyle+LinearRegression,1.0,10,30,Balanced,3.0,8.0,0.4463,3.1142,0.8648,2.6665,38.8889,18,6.978,26.9615,REJECT
734,ARENA-1095,BXStyle+LinearRegression,1.0,10,20,Trend,4.0,10.0,0.9848,3.2483,0.8991,2.6045,38.8889,18,3.2984,26.7887,REJECT
735,ARENA-1098,BXStyle+LinearRegression,1.0,10,30,Trend,4.0,10.0,0.5922,3.2483,0.8991,2.6045,38.8889,18,5.4847,26.7887,REJECT
736,ARENA-0623,SmoothedHeikenAshi,1.2,7,10,Conservative,2.0,6.0,2.0782,2.3079,1.1294,2.0447,43.4783,23,1.1106,26.4117,REJECT
737,ARENA-1194,EMA200+BXStyle,1.2,7,20,Trend,4.0,10.0,1.2745,2.2865,1.1202,1.9654,42.8571,21,1.7941,26.3348,REJECT
738,ARENA-0469,RelativeVolume,1.2,10,10,Balanced,3.0,8.0,0.2279,1.9997,0.9748,1.6336,39.1304,23,8.7763,26.2778,REJECT
739,ARENA-1192,EMA200+BXStyle,1.2,7,20,Balanced,3.0,8.0,0.6865,2.1094,1.1202,1.9911,42.8571,21,3.0729,26.2308,REJECT
740,ARENA-0628,SmoothedHeikenAshi,1.2,7,30,Balanced,3.0,8.0,1.3541,1.9351,1.2849,1.7624,39.1304,23,1.4291,26.0093,REJECT
741,ARENA-0647,SmoothedHeikenAshi,1.2,14,30,Conservative,2.0,6.0,4.0293,2.8178,1.1738,2.1595,45.8333,24,0.6993,25.947,REJECT
742,ARENA-1145,EMA200+BXStyle,0.8,10,10,Conservative,2.0,6.0,2.8245,2.1017,1.005,1.9105,46.1538,26,0.7441,25.8133,REJECT
743,ARENA-0651,BXStyle,0.8,7,10,Trend,4.0,10.0,3.6279,2.4435,1.3474,1.8249,48.1481,27,0.6735,25.8105,REJECT
744,ARENA-1073,BXStyle+LinearRegression,0.8,14,10,Conservative,2.0,6.0,1.6128,2.6194,0.7775,3.0536,50.0,16,1.6241,25.7636,REJECT
745,ARENA-1076,BXStyle+LinearRegression,0.8,14,20,Conservative,2.0,6.0,0.2634,2.6194,0.7775,3.0536,50.0,16,9.9462,25.7636,REJECT
746,ARENA-1079,BXStyle+LinearRegression,0.8,14,30,Conservative,2.0,6.0,0.2634,2.6194,0.7775,3.0536,50.0,16,9.9462,25.7636,REJECT
747,ARENA-1081,BXStyle+LinearRegression,1.0,7,10,Balanced,3.0,8.0,1.046,2.3275,0.8648,2.2545,42.1053,19,2.2253,25.5789,REJECT
748,ARENA-0631,SmoothedHeikenAshi,1.2,10,10,Balanced,3.0,8.0,1.2129,1.5489,1.1805,1.5271,44.0,25,1.277,25.3485,REJECT
749,ARENA-1100,BXStyle+LinearRegression,1.0,14,10,Conservative,2.0,6.0,1.578,2.3254,0.9245,2.2229,36.8421,19,1.4736,24.8501,REJECT
750,ARENA-0519,LinearRegression,1.0,7,20,Trend,4.0,10.0,-0.0773,4.15,0.8991,2.56,37.5,24,0.0,24.7652,REJECT
751,ARENA-0522,LinearRegression,1.0,7,30,Trend,4.0,10.0,-0.4658,4.15,0.8991,2.56,37.5,24,0.0,24.7652,REJECT
752,ARENA-0648,SmoothedHeikenAshi,1.2,14,30,Trend,4.0,10.0,3.2113,2.6938,1.1805,1.8209,45.8333,24,0.8388,24.6882,REJECT
753,ARENA-1197,EMA200+BXStyle,1.2,7,30,Trend,4.0,10.0,1.2273,1.8336,1.1202,1.777,42.8571,21,1.494,24.6041,REJECT
754,ARENA-1083,BXStyle+LinearRegression,1.0,7,10,Trend,4.0,10.0,0.9834,2.1734,0.8991,2.0843,42.1053,19,2.2101,24.4834,REJECT
755,ARENA-1088,BXStyle+LinearRegression,1.0,7,30,Conservative,2.0,6.0,2.018,2.3828,0.8521,2.407,42.1053,19,1.1807,24.414,REJECT
756,ARENA-1072,BXStyle+LinearRegression,0.8,14,10,Balanced,3.0,8.0,1.4447,2.5284,0.7902,2.7568,50.0,16,1.7502,24.3883,REJECT
757,ARENA-0703,BXStyle,1.2,7,10,Balanced,3.0,8.0,0.9131,1.6303,1.1202,1.7689,42.8571,21,1.7855,24.3159,REJECT
758,ARENA-0635,SmoothedHeikenAshi,1.2,10,20,Conservative,2.0,6.0,3.3151,2.2797,1.1738,1.9082,44.0,25,0.6877,24.2066,REJECT
759,ARENA-1090,BXStyle+LinearRegression,1.0,10,10,Balanced,3.0,8.0,1.0642,2.3119,0.8648,2.2454,38.8889,18,2.1724,23.9774,REJECT
760,ARENA-0659,BXStyle,0.8,10,10,Conservative,2.0,6.0,3.9798,2.1017,1.005,1.9105,46.1538,26,0.5281,23.9413,REJECT
761,ARENA-1085,BXStyle+LinearRegression,1.0,7,20,Conservative,2.0,6.0,2.1758,2.3828,0.8521,2.407,42.1053,19,1.0951,23.8718,REJECT
762,ARENA-1103,BXStyle+LinearRegression,1.0,14,20,Conservative,2.0,6.0,1.5176,2.1489,0.9245,2.1323,36.8421,19,1.416,23.8021,REJECT
763,ARENA-1106,BXStyle+LinearRegression,1.0,14,30,Conservative,2.0,6.0,1.5176,2.1489,0.9245,2.1323,36.8421,19,1.416,23.8021,REJECT
764,ARENA-1082,BXStyle+LinearRegression,1.0,7,10,Conservative,2.0,6.0,2.1383,2.3485,0.8521,2.3879,42.1053,19,1.0983,23.7514,REJECT
765,ARENA-0644,SmoothedHeikenAshi,1.2,14,20,Conservative,2.0,6.0,3.655,2.3792,1.1738,1.9835,45.8333,24,0.6509,23.732,REJECT
766,ARENA-1058,BXStyle+LinearRegression,0.8,7,20,Conservative,2.0,6.0,1.5231,2.5137,0.7774,3.0051,46.6667,15,1.6504,23.6874,REJECT
767,ARENA-1061,BXStyle+LinearRegression,0.8,7,30,Conservative,2.0,6.0,1.5231,2.5137,0.7774,3.0051,46.6667,15,1.6504,23.6874,REJECT
768,ARENA-0622,SmoothedHeikenAshi,1.2,7,10,Balanced,3.0,8.0,0.7297,1.1938,1.2849,1.4757,39.1304,23,1.636,23.6579,REJECT
769,ARENA-0517,LinearRegression,1.0,7,20,Balanced,3.0,8.0,-0.2459,3.7074,0.8539,2.4849,37.5,24,0.0,23.6396,REJECT
770,ARENA-0520,LinearRegression,1.0,7,30,Balanced,3.0,8.0,-0.6337,3.7074,0.8539,2.4849,37.5,24,0.0,23.6396,REJECT
771,ARENA-1180,EMA200+BXStyle,1.0,14,10,Balanced,3.0,8.0,-0.1073,3.0274,1.0915,1.9478,44.8276,29,0.0,23.4031,REJECT
772,ARENA-0844,EMA200+MACD,1.0,7,30,Balanced,3.0,8.0,1.6234,1.9357,0.8917,1.8468,42.8571,21,1.1924,23.3063,REJECT
773,ARENA-0632,SmoothedHeikenAshi,1.2,10,10,Conservative,2.0,6.0,2.4011,1.8698,1.1738,1.7478,44.0,25,0.7787,23.2123,REJECT
774,ARENA-0375,ADX,1.0,14,20,Trend,4.0,10.0,-0.6819,4.4337,1.1357,2.5038,45.4545,22,0.0,23.0674,REJECT
775,ARENA-0378,ADX,1.0,14,30,Trend,4.0,10.0,-0.6819,4.4337,1.1357,2.5038,45.4545,22,0.0,23.0674,REJECT
776,ARENA-0357,ADX,1.0,7,20,Trend,4.0,10.0,-1.285,4.5803,1.1357,2.6269,47.619,21,0.0,23.0652,REJECT
777,ARENA-0360,ADX,1.0,7,30,Trend,4.0,10.0,-1.285,4.5803,1.1357,2.6269,47.619,21,0.0,23.0652,REJECT
778,ARENA-0366,ADX,1.0,10,20,Trend,4.0,10.0,-1.1689,4.5803,1.1357,2.6269,47.619,21,0.0,23.0652,REJECT
779,ARENA-0369,ADX,1.0,10,30,Trend,4.0,10.0,-1.1689,4.5803,1.1357,2.6269,47.619,21,0.0,23.0652,REJECT
780,ARENA-0706,BXStyle,1.2,7,20,Balanced,3.0,8.0,2.02,2.1094,1.1202,1.9911,42.8571,21,1.0443,23.0407,REJECT
781,ARENA-1074,BXStyle+LinearRegression,0.8,14,10,Trend,4.0,10.0,0.901,2.3739,0.8991,2.4933,50.0,16,2.6347,22.9979,REJECT
782,ARENA-0705,BXStyle,1.2,7,10,Trend,4.0,10.0,0.9033,1.3896,1.1202,1.5924,42.8571,21,1.5384,22.9904,REJECT
783,ARENA-1092,BXStyle+LinearRegression,1.0,10,10,Trend,4.0,10.0,1.0016,2.1577,0.8991,2.0759,38.8889,18,2.1543,22.9429,REJECT
784,ARENA-1144,EMA200+BXStyle,0.8,10,10,Balanced,3.0,8.0,3.0337,1.9046,1.1985,1.7154,46.1538,26,0.6278,22.8182,REJECT
785,ARENA-1097,BXStyle+LinearRegression,1.0,10,30,Conservative,2.0,6.0,2.0365,2.3671,0.8521,2.3971,38.8889,18,1.1624,22.7592,REJECT
786,ARENA-0640,SmoothedHeikenAshi,1.2,14,10,Balanced,3.0,8.0,1.6549,1.6476,1.1805,1.5777,45.8333,24,0.9956,22.7124,REJECT
787,ARENA-0372,ADX,1.0,14,10,Trend,4.0,10.0,-0.7515,4.3021,1.1357,2.4567,45.4545,22,0.0,22.5985,REJECT
788,ARENA-0841,EMA200+MACD,1.0,7,20,Balanced,3.0,8.0,1.7805,1.9357,0.8917,1.8468,42.8571,21,1.0872,22.5697,REJECT
789,ARENA-1094,BXStyle+LinearRegression,1.0,10,20,Conservative,2.0,6.0,2.1942,2.3671,0.8521,2.3971,38.8889,18,1.0788,22.2578,REJECT
790,ARENA-0641,SmoothedHeikenAshi,1.2,14,10,Conservative,2.0,6.0,2.9093,1.9688,1.1738,1.8167,45.8333,24,0.6767,22.2144,REJECT
791,ARENA-1091,BXStyle+LinearRegression,1.0,10,10,Conservative,2.0,6.0,2.1567,2.3328,0.8521,2.3779,38.8889,18,1.0816,22.1418,REJECT
792,ARENA-0555,LinearRegression,1.2,10,20,Trend,4.0,10.0,-1.3935,4.9044,0.8991,3.3305,41.1765,17,0.0,22.0983,REJECT
793,ARENA-0558,LinearRegression,1.2,10,30,Trend,4.0,10.0,-1.8131,4.9044,0.8991,3.3305,41.1765,17,0.0,22.0983,REJECT
794,ARENA-0708,BXStyle,1.2,7,20,Trend,4.0,10.0,2.6158,2.2865,1.1202,1.9654,42.8571,21,0.8741,21.9537,REJECT
795,ARENA-0362,ADX,1.0,10,10,Conservative,2.0,6.0,-0.0964,3.6166,0.7039,2.5624,47.619,21,0.0,21.8835,REJECT
796,ARENA-0564,LinearRegression,1.2,14,20,Trend,4.0,10.0,-1.6562,5.0065,0.8991,3.4923,43.75,16,0.0,21.7349,REJECT
797,ARENA-0567,LinearRegression,1.2,14,30,Trend,4.0,10.0,-2.0747,5.0065,0.8991,3.4923,43.75,16,0.0,21.7349,REJECT
798,ARENA-0658,BXStyle,0.8,10,10,Balanced,3.0,8.0,3.8866,1.9046,1.1985,1.7154,46.1538,26,0.49,21.6243,REJECT
799,ARENA-0370,ADX,1.0,14,10,Balanced,3.0,8.0,-0.7419,3.905,0.9045,2.3008,45.4545,22,0.0,21.3978,REJECT
800,ARENA-1118,BXStyle+LinearRegression,1.2,10,10,Conservative,2.0,6.0,0.1885,2.5356,0.7422,3.1988,46.1538,13,13.4497,21.2236,REJECT
801,ARENA-1182,EMA200+BXStyle,1.0,14,10,Trend,4.0,10.0,-0.2675,2.6616,1.0915,1.7445,44.8276,29,0.0,21.1234,REJECT
802,ARENA-0380,ADX,1.2,7,10,Conservative,2.0,6.0,-0.2993,3.4997,0.7039,3.2763,52.9412,17,0.0,21.1208,REJECT
803,ARENA-0528,LinearRegression,1.0,10,20,Trend,4.0,10.0,-0.0593,3.7741,0.8991,2.2515,34.7826,23,0.0,21.0567,REJECT
804,ARENA-0531,LinearRegression,1.0,10,30,Trend,4.0,10.0,-0.4478,3.7741,0.8991,2.2515,34.7826,23,0.0,21.0567,REJECT
805,ARENA-0625,SmoothedHeikenAshi,1.2,7,20,Balanced,3.0,8.0,1.8346,1.6708,1.2849,1.6609,39.1304,23,0.9107,21.0074,REJECT
806,ARENA-0355,ADX,1.0,7,20,Balanced,3.0,8.0,-1.531,3.9235,0.9045,2.3722,47.619,21,0.0,21.0026,REJECT
807,ARENA-0358,ADX,1.0,7,30,Balanced,3.0,8.0,-1.531,3.9235,0.9045,2.3722,47.619,21,0.0,21.0026,REJECT
808,ARENA-0364,ADX,1.0,10,20,Balanced,3.0,8.0,-1.4152,3.9235,0.9045,2.3722,47.619,21,0.0,21.0026,REJECT
809,ARENA-0367,ADX,1.0,10,30,Balanced,3.0,8.0,-1.4152,3.9235,0.9045,2.3722,47.619,21,0.0,21.0026,REJECT
810,ARENA-0373,ADX,1.0,14,20,Balanced,3.0,8.0,-0.9659,3.7778,0.9045,2.2628,45.4545,22,0.0,20.9884,REJECT
811,ARENA-0376,ADX,1.0,14,30,Balanced,3.0,8.0,-0.9659,3.7778,0.9045,2.2628,45.4545,22,0.0,20.9884,REJECT
812,ARENA-1127,BXStyle+LinearRegression,1.2,14,10,Conservative,2.0,6.0,0.2172,2.6353,0.6457,3.4889,50.0,12,12.1323,20.8208,REJECT
813,ARENA-0633,SmoothedHeikenAshi,1.2,10,10,Trend,4.0,10.0,1.2129,1.1557,1.1805,1.3512,44.0,25,0.9529,20.8197,REJECT
814,ARENA-0354,ADX,1.0,7,10,Trend,4.0,10.0,-1.1333,3.891,1.1357,2.3878,47.619,21,0.0,20.7613,REJECT
815,ARENA-0363,ADX,1.0,10,10,Trend,4.0,10.0,-0.9796,3.891,1.1357,2.3878,47.619,21,0.0,20.7613,REJECT
816,ARENA-0537,LinearRegression,1.0,14,20,Trend,4.0,10.0,-1.1938,3.5529,0.8991,2.1039,33.3333,24,0.0,20.5573,REJECT
817,ARENA-0540,LinearRegression,1.0,14,30,Trend,4.0,10.0,-1.4258,3.5529,0.8991,2.1039,33.3333,24,0.0,20.5573,REJECT
818,ARENA-1130,BXStyle+LinearRegression,1.2,14,20,Conservative,2.0,6.0,0.0812,2.562,0.6457,3.4213,50.0,12,31.5528,20.5458,REJECT
819,ARENA-1055,BXStyle+LinearRegression,0.8,7,10,Conservative,2.0,6.0,2.8895,2.5137,0.7774,3.0051,46.6667,15,0.8699,20.5371,REJECT
820,ARENA-1059,BXStyle+LinearRegression,0.8,7,20,Trend,4.0,10.0,0.1917,2.1142,0.9661,2.3515,46.6667,15,11.0312,20.5083,REJECT
821,ARENA-1062,BXStyle+LinearRegression,0.8,7,30,Trend,4.0,10.0,0.1917,2.1142,0.9661,2.3515,46.6667,15,11.0312,20.5083,REJECT
822,ARENA-0356,ADX,1.0,7,20,Conservative,2.0,6.0,-0.3475,3.2369,0.7039,2.4046,47.619,21,0.0,20.4686,REJECT
823,ARENA-0359,ADX,1.0,7,30,Conservative,2.0,6.0,-0.3475,3.2369,0.7039,2.4046,47.619,21,0.0,20.4686,REJECT
824,ARENA-0365,ADX,1.0,10,20,Conservative,2.0,6.0,-0.3375,3.2369,0.7039,2.4046,47.619,21,0.0,20.4686,REJECT
825,ARENA-0368,ADX,1.0,10,30,Conservative,2.0,6.0,-0.3375,3.2369,0.7039,2.4046,47.619,21,0.0,20.4686,REJECT
826,ARENA-0483,RelativeVolume,1.2,14,20,Trend,4.0,10.0,-1.6406,3.6854,1.1188,2.2435,45.4545,22,0.0,20.4646,REJECT
827,ARENA-0486,RelativeVolume,1.2,14,30,Trend,4.0,10.0,-3.483,3.6854,1.1188,2.2435,45.4545,22,0.0,20.4646,REJECT
828,ARENA-0624,SmoothedHeikenAshi,1.2,7,10,Trend,4.0,10.0,0.7668,0.9541,1.37,1.3508,39.1304,23,1.2443,20.4491,REJECT
829,ARENA-0853,EMA200+MACD,1.0,10,30,Balanced,3.0,8.0,1.9009,1.8621,0.8917,1.815,40.0,20,0.9796,20.3192,REJECT
830,ARENA-1056,BXStyle+LinearRegression,0.8,7,10,Trend,4.0,10.0,1.8466,2.3577,0.9661,2.5056,46.6667,15,1.2768,20.252,REJECT
831,ARENA-0526,LinearRegression,1.0,10,20,Balanced,3.0,8.0,-0.2279,3.3602,0.7496,2.1902,34.7826,23,0.0,20.2467,REJECT
832,ARENA-0529,LinearRegression,1.0,10,30,Balanced,3.0,8.0,-0.6158,3.3602,0.7496,2.1902,34.7826,23,0.0,20.2467,REJECT
833,ARENA-1146,EMA200+BXStyle,0.8,10,10,Trend,4.0,10.0,2.8743,1.5978,1.3474,1.5417,46.1538,26,0.5559,20.2328,REJECT
834,ARENA-0711,BXStyle,1.2,7,30,Trend,4.0,10.0,2.1315,1.8336,1.1202,1.777,42.8571,21,0.8602,20.1676,REJECT
835,ARENA-0846,EMA200+MACD,1.0,7,30,Trend,4.0,10.0,2.0727,1.7666,0.8973,1.7248,42.8571,21,0.8523,19.999,REJECT
836,ARENA-0627,SmoothedHeikenAshi,1.2,7,20,Trend,4.0,10.0,2.477,1.8472,1.37,1.6672,39.1304,23,0.7457,19.9373,REJECT
837,ARENA-1057,BXStyle+LinearRegression,0.8,7,20,Balanced,3.0,8.0,1.4602,1.966,0.8167,2.3911,46.6667,15,1.3464,19.8814,REJECT
838,ARENA-1060,BXStyle+LinearRegression,0.8,7,30,Balanced,3.0,8.0,1.4602,1.966,0.8167,2.3911,46.6667,15,1.3464,19.8814,REJECT
839,ARENA-0879,EMA200+MACD,1.2,10,20,Trend,4.0,10.0,0.3738,2.1586,1.0005,2.2599,40.0,15,5.7748,19.8226,REJECT
840,ARENA-0850,EMA200+MACD,1.0,10,20,Balanced,3.0,8.0,2.0585,1.8621,0.8917,1.815,40.0,20,0.9046,19.8194,REJECT
841,ARENA-0352,ADX,1.0,7,10,Balanced,3.0,8.0,-1.0873,3.5288,0.9045,2.2368,47.619,21,0.0,19.6919,REJECT
842,ARENA-0361,ADX,1.0,10,10,Balanced,3.0,8.0,-0.9336,3.5288,0.9045,2.2368,47.619,21,0.0,19.6919,REJECT
843,ARENA-0535,LinearRegression,1.0,14,20,Balanced,3.0,8.0,-1.1045,3.1398,0.7496,2.0378,33.3333,24,0.0,19.683,REJECT
844,ARENA-0538,LinearRegression,1.0,14,30,Balanced,3.0,8.0,-1.3367,3.1398,0.7496,2.0378,33.3333,24,0.0,19.683,REJECT
845,ARENA-0553,LinearRegression,1.2,10,20,Balanced,3.0,8.0,-1.3935,3.8534,0.7496,3.0202,41.1765,17,0.0,19.6488,REJECT
846,ARENA-0556,LinearRegression,1.2,10,30,Balanced,3.0,8.0,-1.8131,3.8534,0.7496,3.0202,41.1765,17,0.0,19.6488,REJECT
847,ARENA-0843,EMA200+MACD,1.0,7,20,Trend,4.0,10.0,2.2305,1.7666,0.8973,1.7248,42.8571,21,0.792,19.5769,REJECT
848,ARENA-0877,EMA200+MACD,1.2,10,20,Balanced,3.0,8.0,0.0771,1.8937,0.8727,2.2158,40.0,15,24.5509,19.4934,REJECT
849,ARENA-0880,EMA200+MACD,1.2,10,30,Balanced,3.0,8.0,0.0771,1.8937,0.8727,2.2158,40.0,15,24.5509,19.4934,REJECT
850,ARENA-1054,BXStyle+LinearRegression,0.8,7,10,Balanced,3.0,8.0,2.9807,2.5122,0.8167,2.7732,46.6667,15,0.8428,19.4378,REJECT
851,ARENA-0562,LinearRegression,1.2,14,20,Balanced,3.0,8.0,-1.6562,3.9544,0.7496,3.1818,43.75,16,0.0,19.4276,REJECT
852,ARENA-0565,LinearRegression,1.2,14,30,Balanced,3.0,8.0,-2.0747,3.9544,0.7496,3.1818,43.75,16,0.0,19.4276,REJECT
853,ARENA-0390,ADX,1.2,10,10,Trend,4.0,10.0,-0.3273,3.6473,1.2399,2.5324,52.6316,19,0.0,19.41,REJECT
854,ARENA-0888,EMA200+MACD,1.2,14,20,Trend,4.0,10.0,0.8489,2.2579,0.9042,2.3938,42.8571,14,2.6597,19.3056,REJECT
855,ARENA-0660,BXStyle,0.8,10,10,Trend,4.0,10.0,3.7259,1.5978,1.3474,1.5417,46.1538,26,0.4288,19.1318,REJECT
856,ARENA-0388,ADX,1.2,10,10,Balanced,3.0,8.0,-0.281,3.3949,0.9045,2.4621,52.6316,19,0.0,19.1059,REJECT
857,ARENA-0642,SmoothedHeikenAshi,1.2,14,10,Trend,4.0,10.0,1.6549,1.2541,1.1805,1.3906,45.8333,24,0.7578,18.9832,REJECT
858,ARENA-0886,EMA200+MACD,1.2,14,20,Balanced,3.0,8.0,0.5509,1.9928,0.8727,2.3606,42.8571,14,3.6174,18.9602,REJECT
859,ARENA-0889,EMA200+MACD,1.2,14,30,Balanced,3.0,8.0,0.5509,1.9928,0.8727,2.3606,42.8571,14,3.6174,18.9602,REJECT
860,ARENA-0869,EMA200+MACD,1.2,7,20,Conservative,2.0,6.0,0.6605,1.968,0.8247,2.7811,38.4615,13,2.9796,18.8879,REJECT
861,ARENA-0872,EMA200+MACD,1.2,7,30,Conservative,2.0,6.0,0.6605,1.968,0.8247,2.7811,38.4615,13,2.9796,18.8879,REJECT
862,ARENA-0477,RelativeVolume,1.2,10,30,Trend,4.0,10.0,-1.6925,3.2241,1.187,2.0326,39.1304,23,0.0,18.8179,REJECT
863,ARENA-0277,MACD,1.0,7,30,Balanced,3.0,8.0,3.1666,1.783,0.8964,1.734,40.9091,22,0.5631,18.7667,REJECT
864,ARENA-0838,EMA200+MACD,1.0,7,10,Balanced,3.0,8.0,1.4798,1.2983,0.8648,1.5746,42.8571,21,0.8773,18.7173,REJECT
865,ARENA-0461,RelativeVolume,1.2,7,10,Conservative,2.0,6.0,-0.2471,2.7558,0.9775,2.0736,39.1304,23,0.0,18.6319,REJECT
